1.0,0.75,0.5,0.4,0.3,0.2
35,35,35,35,35,35
32,32,32,32,32,32
42,42,42,42,42,42
45,45,45,45,45,45
40,40,40,40,40,40
40,40,40,40,40,40
56,56,56,56,56,56
44,44,44,44,44,44
40,40,40,40,40,40
41,41,41,41,41,41
46,46,46,46,46,46
39,39,39,39,39,39
33,33,33,33,33,33
41,41,41,41,41,41
41,41,41,41,41,41
54,54,54,54,54,54
41,41,41,41,41,41
35,35,35,35,35,35
44,44,44,44,44,44
44,44,44,44,44,44
37,37,37,37,37,37
57,57,57,57,57,57
33,33,33,33,33,33
40,40,40,40,40,40
45,45,45,45,45,45
43,43,43,43,43,43
37,37,37,37,37,37
40,40,40,40,40,40
41,41,41,41,41,41
33,33,33,33,33,33
48,48,48,48,48,48
32,32,32,32,32,32
33,33,33,33,33,33
43,43,43,43,43,43
40,40,40,40,40,40
40,40,40,40,40,40
45,45,45,45,45,45
32,32,32,32,32,32
39,39,39,39,39,39
44,44,44,44,44,44
30,30,30,30,30,30
46,46,46,46,46,46
50,50,50,50,50,50
45,45,45,45,45,45
48,48,48,48,48,48
43,43,43,43,43,43
42,42,42,42,42,42
36,36,36,36,36,36
34,34,34,34,34,34
37,37,37,37,37,37
43,43,43,43,43,43
39,39,39,39,39,39
38,38,38,38,38,38
46,46,46,46,46,46
39,39,39,39,39,39
47,47,47,47,47,47
31,31,31,31,31,31
38,38,38,38,38,38
33,33,33,33,33,33
42,42,42,42,42,42
36,36,36,36,36,36
43,43,43,43,43,43
40,40,40,40,40,40
40,40,40,40,40,40
41,41,41,41,41,41
37,37,37,37,37,37
45,45,45,45,45,45
43,43,43,43,43,43
43,43,43,43,43,43
36,36,36,36,36,36
38,38,38,38,38,38
49,49,49,49,49,49
43,43,43,43,43,43
47,47,47,47,47,47
41,41,41,41,41,41
50,50,50,50,50,50
37,37,37,37,37,37
33,33,33,33,33,33
41,41,41,41,41,41
38,38,38,38,38,38
37,37,37,37,37,37
29,29,29,29,29,29
35,35,35,35,35,35
37,37,37,37,37,37
42,42,42,42,42,42
42,42,42,42,42,42
35,35,35,35,35,35
44,44,44,44,44,44
48,48,48,48,48,48
49,49,49,49,49,49
37,37,37,37,37,37
31,31,31,31,31,31
46,46,46,46,46,46
43,43,43,43,43,43
34,34,34,34,34,34
44,44,44,44,44,44
44,44,44,44,44,44
43,43,43,43,43,43
38,38,38,38,38,38
47,47,47,47,47,47
42,42,42,42,42,42
31,31,31,31,31,31
33,33,33,33,33,33
34,34,34,34,34,34
40,40,40,40,40,40
