1.0,0.75,0.5,0.4,0.3,0.2
36,36,36,36,36,36
34,34,34,34,34,34
43,43,43,43,43,43
38,38,38,38,38,38
35,35,35,35,35,35
42,42,42,42,42,42
37,37,37,37,37,37
39,39,39,39,39,39
39,39,39,39,39,39
43,43,43,43,43,43
37,37,37,37,37,37
44,44,44,44,44,44
41,41,41,41,41,41
42,42,42,42,42,42
50,50,50,50,50,50
46,46,46,46,46,46
35,35,35,35,35,35
38,38,38,38,38,38
47,47,47,47,47,47
46,46,46,46,46,46
36,36,36,36,36,36
48,48,48,48,48,48
40,40,40,40,40,40
41,41,41,41,41,41
36,36,36,36,36,36
40,40,40,40,40,40
46,46,46,46,46,46
40,40,40,40,40,40
55,55,55,55,55,55
50,50,50,50,50,50
30,30,30,30,30,30
37,37,37,37,37,37
42,42,42,42,42,42
38,38,38,38,38,38
49,49,49,49,49,49
42,42,42,42,42,42
40,40,40,40,40,40
43,43,43,43,43,43
52,52,52,52,52,52
47,47,47,47,47,47
36,36,36,36,36,36
36,36,36,36,36,36
44,44,44,44,44,44
40,40,40,40,40,40
39,39,39,39,39,39
31,31,31,31,31,31
34,34,34,34,34,34
40,40,40,40,40,40
45,45,45,45,45,45
45,45,45,45,45,45
43,43,43,43,43,43
31,31,31,31,31,31
35,35,35,35,35,35
26,26,26,26,26,26
44,44,44,44,44,44
47,47,47,47,47,47
41,41,41,41,41,41
34,34,34,34,34,34
36,36,36,36,36,36
45,45,45,45,45,45
52,52,52,52,52,52
22,22,22,22,22,22
27,27,27,27,27,27
39,39,39,39,39,39
45,45,45,45,45,45
47,47,47,47,47,47
44,44,44,44,44,44
38,38,38,38,38,38
52,52,52,52,52,52
52,52,52,52,52,52
47,47,47,47,47,47
30,30,30,30,30,30
45,45,45,45,45,45
51,51,51,51,51,51
44,44,44,44,44,44
52,52,52,52,52,52
43,43,43,43,43,43
46,46,46,46,46,46
37,37,37,37,37,37
55,55,55,55,55,55
50,50,50,50,50,50
43,43,43,43,43,43
45,45,45,45,45,45
42,42,42,42,42,42
40,40,40,40,40,40
48,48,48,48,48,48
38,38,38,38,38,38
40,40,40,40,40,40
40,40,40,40,40,40
42,42,42,42,42,42
44,44,44,44,44,44
42,42,42,42,42,42
49,49,49,49,49,49
47,47,47,47,47,47
47,47,47,47,47,47
33,33,33,33,33,33
37,37,37,37,37,37
45,45,45,45,45,45
46,46,46,46,46,46
36,36,36,36,36,36
39,39,39,39,39,39
51,51,51,51,51,51
50,50,50,50,50,50
40,40,40,40,40,40
34,34,34,34,34,34
44,44,44,44,44,44
37,37,37,37,37,37
49,49,49,49,49,49
35,35,35,35,35,35
33,33,33,33,33,33
43,43,43,43,43,43
31,31,31,31,31,31
35,35,35,35,35,35
39,39,39,39,39,39
42,42,42,42,42,42
37,37,37,37,37,37
37,37,37,37,37,37
