1.0,0.75,0.5,0.4,0.3,0.2
38,38,38,38,38,38
40,40,40,40,40,40
52,52,52,52,52,52
60,60,60,60,60,60
54,54,54,54,54,54
52,52,52,52,52,52
53,53,53,53,53,53
43,43,43,43,43,43
44,44,44,44,44,44
48,48,48,48,48,48
43,43,43,43,43,43
49,49,49,49,49,49
43,43,43,43,43,43
46,46,46,46,46,46
59,59,59,59,59,59
50,50,50,50,50,50
48,48,48,48,48,48
50,50,50,50,50,50
52,52,52,52,52,52
58,58,58,58,58,58
51,51,51,51,51,51
50,50,50,50,50,50
50,50,50,50,50,50
50,50,50,50,50,50
49,49,49,49,49,49
45,45,45,45,45,45
49,49,49,49,49,49
47,47,47,47,47,47
58,58,58,58,58,58
60,60,60,60,60,60
49,49,49,49,49,49
44,44,44,44,44,44
50,50,50,50,50,50
43,43,43,43,43,43
39,39,39,39,39,39
54,54,54,54,54,54
42,42,42,42,42,42
52,52,52,52,52,52
58,58,58,58,58,58
36,36,36,36,36,36
43,43,43,43,43,43
48,48,48,48,48,48
61,61,61,61,61,61
52,52,52,52,52,52
48,48,48,48,48,48
45,45,45,45,45,45
62,62,62,62,62,62
59,59,59,59,59,59
46,46,46,46,46,46
41,41,41,41,41,41
52,52,52,52,52,52
47,47,47,47,47,47
62,62,62,62,62,62
48,48,48,48,48,48
55,55,55,55,55,55
61,61,61,61,61,61
58,58,58,58,58,58
49,49,49,49,49,49
58,58,58,58,58,58
47,47,47,47,47,47
46,46,46,46,46,46
48,48,48,48,48,48
54,54,54,54,54,54
53,53,53,53,53,53
51,51,51,51,51,51
53,53,53,53,53,53
52,52,52,52,52,52
57,57,57,57,57,57
43,43,43,43,43,43
55,55,55,55,55,55
45,45,45,45,45,45
58,58,58,58,58,58
52,52,52,52,52,52
50,50,50,50,50,50
58,58,58,58,58,58
53,53,53,53,53,53
54,54,54,54,54,54
48,48,48,48,48,48
47,47,47,47,47,47
56,56,56,56,56,56
54,54,54,54,54,54
47,47,47,47,47,47
56,56,56,56,56,56
46,46,46,46,46,46
61,61,61,61,61,61
56,56,56,56,56,56
56,56,56,56,56,56
50,50,50,50,50,50
38,38,38,38,38,38
68,68,68,68,68,68
43,43,43,43,43,43
53,53,53,53,53,53
35,35,35,35,35,35
50,50,50,50,50,50
38,38,38,38,38,38
55,55,55,55,55,55
45,45,45,45,45,45
44,44,44,44,44,44
55,55,55,55,55,55
45,45,45,45,45,45
57,57,57,57,57,57
35,35,35,35,35,35
48,48,48,48,48,48
56,56,56,56,56,56
50,50,50,50,50,50
55,55,55,55,55,55
57,57,57,57,57,57
43,43,43,43,43,43
49,49,49,49,49,49
52,52,52,52,52,52
45,45,45,45,45,45
46,46,46,46,46,46
56,56,56,56,56,56
48,48,48,48,48,48
56,56,56,56,56,56
53,53,53,53,53,53
59,59,59,59,59,59
53,53,53,53,53,53
56,56,56,56,56,56
56,56,56,56,56,56
62,62,62,62,62,62
53,53,53,53,53,53
47,47,47,47,47,47
48,48,48,48,48,48
47,47,47,47,47,47
44,44,44,44,44,44
54,54,54,54,54,54
61,61,61,61,61,61
56,56,56,56,56,56
56,56,56,56,56,56
45,45,45,45,45,45
48,48,48,48,48,48
54,54,54,54,54,54
42,42,42,42,42,42
53,53,53,53,53,53
51,51,51,51,51,51
53,53,53,53,53,53
49,49,49,49,49,49
61,61,61,61,61,61
44,44,44,44,44,44
33,33,33,33,33,33
47,47,47,47,47,47
53,53,53,53,53,53
45,45,45,45,45,45
39,39,39,39,39,39
53,53,53,53,53,53
41,41,41,41,41,41
49,49,49,49,49,49
60,60,60,60,60,60
46,46,46,46,46,46
50,50,50,50,50,50
68,68,68,68,68,68
42,42,42,42,42,42
30,30,30,30,30,30
51,51,51,51,51,51
48,48,48,48,48,48
60,60,60,60,60,60
59,59,59,59,59,59
44,44,44,44,44,44
41,41,41,41,41,41
55,55,55,55,55,55
49,49,49,49,49,49
59,59,59,59,59,59
61,61,61,61,61,61
48,48,48,48,48,48
55,55,55,55,55,55
55,55,55,55,55,55
52,52,52,52,52,52
57,57,57,57,57,57
48,48,48,48,48,48
63,63,63,63,63,63
41,41,41,41,41,41
54,54,54,54,54,54
50,50,50,50,50,50
50,50,50,50,50,50
48,48,48,48,48,48
53,53,53,53,53,53
56,56,56,56,56,56
55,55,55,55,55,55
51,51,51,51,51,51
37,37,37,37,37,37
65,65,65,65,65,65
42,42,42,42,42,42
49,49,49,49,49,49
46,46,46,46,46,46
67,67,67,67,67,67
52,52,52,52,52,52
58,58,58,58,58,58
56,56,56,56,56,56
57,57,57,57,57,57
62,62,62,62,62,62
42,42,42,42,42,42
59,59,59,59,59,59
42,42,42,42,42,42
59,59,59,59,59,59
51,51,51,51,51,51
35,35,35,35,35,35
57,57,57,57,57,57
63,63,63,63,63,63
54,54,54,54,54,54
56,56,56,56,56,56
50,50,50,50,50,50
50,50,50,50,50,50
52,52,52,52,52,52
52,52,52,52,52,52
43,43,43,43,43,43
57,57,57,57,57,57
47,47,47,47,47,47
58,58,58,58,58,58
35,35,35,35,35,35
49,49,49,49,49,49
53,53,53,53,53,53
47,47,47,47,47,47
45,45,45,45,45,45
51,51,51,51,51,51
59,59,59,59,59,59
52,52,52,52,52,52
48,48,48,48,48,48
54,54,54,54,54,54
50,50,50,50,50,50
59,59,59,59,59,59
51,51,51,51,51,51
42,42,42,42,42,42
55,55,55,55,55,55
52,52,52,52,52,52
49,49,49,49,49,49
57,57,57,57,57,57
49,49,49,49,49,49
52,52,52,52,52,52
32,32,32,32,32,32
59,59,59,59,59,59
51,51,51,51,51,51
46,46,46,46,46,46
50,50,50,50,50,50
46,46,46,46,46,46
57,57,57,57,57,57
52,52,52,52,52,52
48,48,48,48,48,48
55,55,55,55,55,55
45,45,45,45,45,45
46,46,46,46,46,46
49,49,49,49,49,49
46,46,46,46,46,46
52,52,52,52,52,52
50,50,50,50,50,50
53,53,53,53,53,53
52,52,52,52,52,52
50,50,50,50,50,50
44,44,44,44,44,44
53,53,53,53,53,53
56,56,56,56,56,56
52,52,52,52,52,52
61,61,61,61,61,61
47,47,47,47,47,47
56,56,56,56,56,56
43,43,43,43,43,43
35,35,35,35,35,35
52,52,52,52,52,52
49,49,49,49,49,49
47,47,47,47,47,47
64,64,64,64,64,64
48,48,48,48,48,48
44,44,44,44,44,44
48,48,48,48,48,48
47,47,47,47,47,47
36,36,36,36,36,36
51,51,51,51,51,51
42,42,42,42,42,42
50,50,50,50,50,50
49,49,49,49,49,49
62,62,62,62,62,62
56,56,56,56,56,56
53,53,53,53,53,53
59,59,59,59,59,59
54,54,54,54,54,54
48,48,48,48,48,48
39,39,39,39,39,39
51,51,51,51,51,51
47,47,47,47,47,47
64,64,64,64,64,64
54,54,54,54,54,54
48,48,48,48,48,48
54,54,54,54,54,54
46,46,46,46,46,46
47,47,47,47,47,47
47,47,47,47,47,47
57,57,57,57,57,57
50,50,50,50,50,50
46,46,46,46,46,46
52,52,52,52,52,52
56,56,56,56,56,56
49,49,49,49,49,49
48,48,48,48,48,48
45,45,45,45,45,45
47,47,47,47,47,47
53,53,53,53,53,53
40,40,40,40,40,40
39,39,39,39,39,39
38,38,38,38,38,38
48,48,48,48,48,48
58,58,58,58,58,58
69,69,69,69,69,69
56,56,56,56,56,56
45,45,45,45,45,45
50,50,50,50,50,50
57,57,57,57,57,57
51,51,51,51,51,51
47,47,47,47,47,47
60,60,60,60,60,60
46,46,46,46,46,46
52,52,52,52,52,52
61,61,61,61,61,61
59,59,59,59,59,59
41,41,41,41,41,41
47,47,47,47,47,47
57,57,57,57,57,57
56,56,56,56,56,56
53,53,53,53,53,53
53,53,53,53,53,53
50,50,50,50,50,50
56,56,56,56,56,56
37,37,37,37,37,37
55,55,55,55,55,55
53,53,53,53,53,53
49,49,49,49,49,49
56,56,56,56,56,56
51,51,51,51,51,51
52,52,52,52,52,52
40,40,40,40,40,40
62,62,62,62,62,62
52,52,52,52,52,52
55,55,55,55,55,55
56,56,56,56,56,56
41,41,41,41,41,41
52,52,52,52,52,52
44,44,44,44,44,44
53,53,53,53,53,53
46,46,46,46,46,46
54,54,54,54,54,54
49,49,49,49,49,49
57,57,57,57,57,57
39,39,39,39,39,39
52,52,52,52,52,52
57,57,57,57,57,57
56,56,56,56,56,56
58,58,58,58,58,58
43,43,43,43,43,43
59,59,59,59,59,59
42,42,42,42,42,42
51,51,51,51,51,51
48,48,48,48,48,48
50,50,50,50,50,50
57,57,57,57,57,57
59,59,59,59,59,59
49,49,49,49,49,49
54,54,54,54,54,54
55,55,55,55,55,55
48,48,48,48,48,48
53,53,53,53,53,53
50,50,50,50,50,50
62,62,62,62,62,62
57,57,57,57,57,57
45,45,45,45,45,45
42,42,42,42,42,42
52,52,52,52,52,52
46,46,46,46,46,46
51,51,51,51,51,51
48,48,48,48,48,48
60,60,60,60,60,60
53,53,53,53,53,53
56,56,56,56,56,56
49,49,49,49,49,49
48,48,48,48,48,48
44,44,44,44,44,44
35,35,35,35,35,35
54,54,54,54,54,54
46,46,46,46,46,46
47,47,47,47,47,47
58,58,58,58,58,58
59,59,59,59,59,59
49,49,49,49,49,49
55,55,55,55,55,55
69,69,69,69,69,69
46,46,46,46,46,46
43,43,43,43,43,43
49,49,49,49,49,49
50,50,50,50,50,50
56,56,56,56,56,56
47,47,47,47,47,47
50,50,50,50,50,50
59,59,59,59,59,59
52,52,52,52,52,52
49,49,49,49,49,49
66,66,66,66,66,66
54,54,54,54,54,54
43,43,43,43,43,43
49,49,49,49,49,49
46,46,46,46,46,46
51,51,51,51,51,51
40,40,40,40,40,40
48,48,48,48,48,48
53,53,53,53,53,53
46,46,46,46,46,46
39,39,39,39,39,39
50,50,50,50,50,50
50,50,50,50,50,50
52,52,52,52,52,52
51,51,51,51,51,51
46,46,46,46,46,46
53,53,53,53,53,53
49,49,49,49,49,49
51,51,51,51,51,51
47,47,47,47,47,47
50,50,50,50,50,50
45,45,45,45,45,45
43,43,43,43,43,43
55,55,55,55,55,55
42,42,42,42,42,42
35,35,35,35,35,35
53,53,53,53,53,53
48,48,48,48,48,48
52,52,52,52,52,52
42,42,42,42,42,42
47,47,47,47,47,47
44,44,44,44,44,44
54,54,54,54,54,54
54,54,54,54,54,54
43,43,43,43,43,43
44,44,44,44,44,44
55,55,55,55,55,55
47,47,47,47,47,47
53,53,53,53,53,53
52,52,52,52,52,52
56,56,56,56,56,56
53,53,53,53,53,53
59,59,59,59,59,59
48,48,48,48,48,48
55,55,55,55,55,55
51,51,51,51,51,51
50,50,50,50,50,50
49,49,49,49,49,49
47,47,47,47,47,47
54,54,54,54,54,54
48,48,48,48,48,48
40,40,40,40,40,40
54,54,54,54,54,54
52,52,52,52,52,52
51,51,51,51,51,51
49,49,49,49,49,49
55,55,55,55,55,55
48,48,48,48,48,48
56,56,56,56,56,56
59,59,59,59,59,59
59,59,59,59,59,59
60,60,60,60,60,60
54,54,54,54,54,54
59,59,59,59,59,59
47,47,47,47,47,47
42,42,42,42,42,42
57,57,57,57,57,57
56,56,56,56,56,56
49,49,49,49,49,49
49,49,49,49,49,49
59,59,59,59,59,59
58,58,58,58,58,58
51,51,51,51,51,51
50,50,50,50,50,50
60,60,60,60,60,60
49,49,49,49,49,49
57,57,57,57,57,57
68,68,68,68,68,68
51,51,51,51,51,51
54,54,54,54,54,54
57,57,57,57,57,57
48,48,48,48,48,48
36,36,36,36,36,36
53,53,53,53,53,53
49,49,49,49,49,49
45,45,45,45,45,45
52,52,52,52,52,52
55,55,55,55,55,55
46,46,46,46,46,46
42,42,42,42,42,42
45,45,45,45,45,45
48,48,48,48,48,48
51,51,51,51,51,51
38,38,38,38,38,38
49,49,49,49,49,49
52,52,52,52,52,52
49,49,49,49,49,49
57,57,57,57,57,57
57,57,57,57,57,57
48,48,48,48,48,48
58,58,58,58,58,58
57,57,57,57,57,57
60,60,60,60,60,60
59,59,59,59,59,59
58,58,58,58,58,58
71,71,71,71,71,71
44,44,44,44,44,44
59,59,59,59,59,59
48,48,48,48,48,48
37,37,37,37,37,37
55,55,55,55,55,55
57,57,57,57,57,57
51,51,51,51,51,51
48,48,48,48,48,48
45,45,45,45,45,45
51,51,51,51,51,51
60,60,60,60,60,60
51,51,51,51,51,51
51,51,51,51,51,51
31,31,31,31,31,31
40,40,40,40,40,40
43,43,43,43,43,43
52,52,52,52,52,52
53,53,53,53,53,53
38,38,38,38,38,38
70,70,70,70,70,70
46,46,46,46,46,46
54,54,54,54,54,54
53,53,53,53,53,53
49,49,49,49,49,49
52,52,52,52,52,52
35,35,35,35,35,35
74,74,74,74,74,74
53,53,53,53,53,53
53,53,53,53,53,53
55,55,55,55,55,55
53,53,53,53,53,53
55,55,55,55,55,55
48,48,48,48,48,48
39,39,39,39,39,39
52,52,52,52,52,52
47,47,47,47,47,47
65,65,65,65,65,65
43,43,43,43,43,43
48,48,48,48,48,48
40,40,40,40,40,40
45,45,45,45,45,45
55,55,55,55,55,55
49,49,49,49,49,49
55,55,55,55,55,55
46,46,46,46,46,46
57,57,57,57,57,57
51,51,51,51,51,51
51,51,51,51,51,51
48,48,48,48,48,48
61,61,61,61,61,61
60,60,60,60,60,60
49,49,49,49,49,49
55,55,55,55,55,55
43,43,43,43,43,43
53,53,53,53,53,53
53,53,53,53,53,53
55,55,55,55,55,55
50,50,50,50,50,50
47,47,47,47,47,47
59,59,59,59,59,59
54,54,54,54,54,54
54,54,54,54,54,54
54,54,54,54,54,54
49,49,49,49,49,49
44,44,44,44,44,44
43,43,43,43,43,43
44,44,44,44,44,44
55,55,55,55,55,55
52,52,52,52,52,52
52,52,52,52,52,52
63,63,63,63,63,63
43,43,43,43,43,43
61,61,61,61,61,61
61,61,61,61,61,61
53,53,53,53,53,53
44,44,44,44,44,44
51,51,51,51,51,51
46,46,46,46,46,46
50,50,50,50,50,50
48,48,48,48,48,48
52,52,52,52,52,52
55,55,55,55,55,55
53,53,53,53,53,53
57,57,57,57,57,57
54,54,54,54,54,54
62,62,62,62,62,62
44,44,44,44,44,44
40,40,40,40,40,40
53,53,53,53,53,53
62,62,62,62,62,62
65,65,65,65,65,65
44,44,44,44,44,44
47,47,47,47,47,47
50,50,50,50,50,50
44,44,44,44,44,44
56,56,56,56,56,56
52,52,52,52,52,52
42,42,42,42,42,42
44,44,44,44,44,44
52,52,52,52,52,52
48,48,48,48,48,48
52,52,52,52,52,52
47,47,47,47,47,47
52,52,52,52,52,52
40,40,40,40,40,40
52,52,52,52,52,52
49,49,49,49,49,49
52,52,52,52,52,52
62,62,62,62,62,62
53,53,53,53,53,53
49,49,49,49,49,49
53,53,53,53,53,53
61,61,61,61,61,61
56,56,56,56,56,56
52,52,52,52,52,52
56,56,56,56,56,56
53,53,53,53,53,53
44,44,44,44,44,44
53,53,53,53,53,53
48,48,48,48,48,48
53,53,53,53,53,53
51,51,51,51,51,51
55,55,55,55,55,55
56,56,56,56,56,56
51,51,51,51,51,51
51,51,51,51,51,51
51,51,51,51,51,51
53,53,53,53,53,53
48,48,48,48,48,48
42,42,42,42,42,42
61,61,61,61,61,61
51,51,51,51,51,51
65,65,65,65,65,65
55,55,55,55,55,55
60,60,60,60,60,60
46,46,46,46,46,46
48,48,48,48,48,48
58,58,58,58,58,58
46,46,46,46,46,46
53,53,53,53,53,53
61,61,61,61,61,61
59,59,59,59,59,59
42,42,42,42,42,42
67,67,67,67,67,67
58,58,58,58,58,58
48,48,48,48,48,48
55,55,55,55,55,55
53,53,53,53,53,53
41,41,41,41,41,41
55,55,55,55,55,55
53,53,53,53,53,53
57,57,57,57,57,57
56,56,56,56,56,56
53,53,53,53,53,53
31,31,31,31,31,31
54,54,54,54,54,54
65,65,65,65,65,65
48,48,48,48,48,48
49,49,49,49,49,49
56,56,56,56,56,56
48,48,48,48,48,48
52,52,52,52,52,52
44,44,44,44,44,44
55,55,55,55,55,55
43,43,43,43,43,43
52,52,52,52,52,52
54,54,54,54,54,54
44,44,44,44,44,44
51,51,51,51,51,51
41,41,41,41,41,41
46,46,46,46,46,46
52,52,52,52,52,52
51,51,51,51,51,51
53,53,53,53,53,53
52,52,52,52,52,52
61,61,61,61,61,61
62,62,62,62,62,62
52,52,52,52,52,52
49,49,49,49,49,49
46,46,46,46,46,46
37,37,37,37,37,37
57,57,57,57,57,57
48,48,48,48,48,48
39,39,39,39,39,39
50,50,50,50,50,50
51,51,51,51,51,51
59,59,59,59,59,59
49,49,49,49,49,49
49,49,49,49,49,49
45,45,45,45,45,45
53,53,53,53,53,53
55,55,55,55,55,55
45,45,45,45,45,45
69,69,69,69,69,69
47,47,47,47,47,47
57,57,57,57,57,57
48,48,48,48,48,48
55,55,55,55,55,55
64,64,64,64,64,64
49,49,49,49,49,49
41,41,41,41,41,41
61,61,61,61,61,61
64,64,64,64,64,64
51,51,51,51,51,51
50,50,50,50,50,50
44,44,44,44,44,44
43,43,43,43,43,43
47,47,47,47,47,47
51,51,51,51,51,51
53,53,53,53,53,53
42,42,42,42,42,42
43,43,43,43,43,43
53,53,53,53,53,53
48,48,48,48,48,48
44,44,44,44,44,44
51,51,51,51,51,51
49,49,49,49,49,49
46,46,46,46,46,46
45,45,45,45,45,45
43,43,43,43,43,43
43,43,43,43,43,43
51,51,51,51,51,51
55,55,55,55,55,55
59,59,59,59,59,59
44,44,44,44,44,44
42,42,42,42,42,42
51,51,51,51,51,51
57,57,57,57,57,57
43,43,43,43,43,43
47,47,47,47,47,47
32,32,32,32,32,32
53,53,53,53,53,53
62,62,62,62,62,62
53,53,53,53,53,53
44,44,44,44,44,44
59,59,59,59,59,59
50,50,50,50,50,50
48,48,48,48,48,48
58,58,58,58,58,58
61,61,61,61,61,61
48,48,48,48,48,48
52,52,52,52,52,52
53,53,53,53,53,53
50,50,50,50,50,50
50,50,50,50,50,50
59,59,59,59,59,59
60,60,60,60,60,60
46,46,46,46,46,46
69,69,69,69,69,69
44,44,44,44,44,44
57,57,57,57,57,57
56,56,56,56,56,56
57,57,57,57,57,57
47,47,47,47,47,47
45,45,45,45,45,45
47,47,47,47,47,47
47,47,47,47,47,47
54,54,54,54,54,54
54,54,54,54,54,54
52,52,52,52,52,52
53,53,53,53,53,53
57,57,57,57,57,57
43,43,43,43,43,43
48,48,48,48,48,48
44,44,44,44,44,44
45,45,45,45,45,45
51,51,51,51,51,51
48,48,48,48,48,48
50,50,50,50,50,50
53,53,53,53,53,53
68,68,68,68,68,68
59,59,59,59,59,59
46,46,46,46,46,46
38,38,38,38,38,38
45,45,45,45,45,45
48,48,48,48,48,48
56,56,56,56,56,56
43,43,43,43,43,43
45,45,45,45,45,45
