1.0,0.75,0.5,0.4,0.3,0.2
13,13,13,13,13,13
9,9,9,9,9,9
6,6,6,6,6,6
10,10,10,10,10,10
9,9,9,9,9,9
10,10,10,10,10,10
11,11,11,11,11,11
9,9,9,9,9,9
9,9,9,9,9,9
12,12,12,12,12,12
8,8,8,8,8,8
10,10,10,10,10,10
4,4,4,4,4,4
15,15,15,15,15,15
8,8,8,8,8,8
5,5,5,5,5,5
11,11,11,11,11,11
12,12,12,12,12,12
9,9,9,9,9,9
15,15,15,15,15,15
8,8,8,8,8,8
9,9,9,9,9,9
5,5,5,5,5,5
11,11,11,11,11,11
12,12,12,12,12,12
9,9,9,9,9,9
11,11,11,11,11,11
12,12,12,12,12,12
9,9,9,9,9,9
13,13,13,13,13,13
11,11,11,11,11,11
6,6,6,6,6,6
11,11,11,11,11,11
14,14,14,14,14,14
14,14,14,14,14,14
7,7,7,7,7,7
12,12,12,12,12,12
10,10,10,10,10,10
10,10,10,10,10,10
10,10,10,10,10,10
6,6,6,6,6,6
13,13,13,13,13,13
12,12,12,12,12,12
13,13,13,13,13,13
10,10,10,10,10,10
4,4,4,4,4,4
10,10,10,10,10,10
12,12,12,12,12,12
8,8,8,8,8,8
9,9,9,9,9,9
14,14,14,14,14,14
12,12,12,12,12,12
13,13,13,13,13,13
11,11,11,11,11,11
12,12,12,12,12,12
12,12,12,12,12,12
7,7,7,7,7,7
10,10,10,10,10,10
18,18,18,18,18,18
12,12,12,12,12,12
13,13,13,13,13,13
12,12,12,12,12,12
10,10,10,10,10,10
12,12,12,12,12,12
10,10,10,10,10,10
13,13,13,13,13,13
12,12,12,12,12,12
15,15,15,15,15,15
9,9,9,9,9,9
16,16,16,16,16,16
8,8,8,8,8,8
14,14,14,14,14,14
14,14,14,14,14,14
15,15,15,15,15,15
15,15,15,15,15,15
8,8,8,8,8,8
7,7,7,7,7,7
11,11,11,11,11,11
14,14,14,14,14,14
15,15,15,15,15,15
9,9,9,9,9,9
12,12,12,12,12,12
10,10,10,10,10,10
12,12,12,12,12,12
11,11,11,11,11,11
16,16,16,16,16,16
14,14,14,14,14,14
7,7,7,7,7,7
10,10,10,10,10,10
13,13,13,13,13,13
17,17,17,17,17,17
6,6,6,6,6,6
